username,comicID,rating
Fritz_von_Papen,3,5.0
Tchyo,3,5.0
Inuki,3,4.0
Julianna,3,4.0
Mono-no-aware,3,4.0
Laplacian,3,4.0
Metroid,3,5.0
wakka9ca,3,5.0
Sarutobi,3,4.0
reldrick,3,4.0
Brian333,3,5.0
Shiruz,3,5.0
Jacut,3,5.0
Protodude,3,5.0
cambrussi3,3,5.0
CocoPai,3,4.0
Buruno,3,5.0
Soldiershin,3,5.0
graysky14,3,5.0
Soiku,3,5.0
arff98,3,4.0
Lares,3,5.0
SailorCardKnight,3,5.0
santetjan,3,4.0
Fragnostic,3,5.0
LeandroGado,3,5.0
GarnetJello,3,5.0
RAIKAGE,3,5.0
DarkeLia,3,5.0
IceFear,3,5.0
Arazial,3,4.0
EvilGrimace,3,5.0
gaikamoku,3,4.0
Cursedflame,3,5.0
neji11,3,5.0
Baby-BL,3,5.0
ClosedCX,3,5.0
BluVega,3,5.0
anakurama,3,5.0
Kibou,3,4.0
Gracce,3,5.0
commonlogic,3,5.0
Satsumayu,3,5.0
gryupus,3,4.0
JEOSAMA,3,5.0
ShanaFlame,3,5.0
Held_der_Zeit,3,5.0
glitteringloke,3,5.0
Endoran,3,4.0
Akatsuki03,3,5.0
banmenow,3,5.0
JadeMatrix,3,5.0
azywrckt,3,5.0
Hota-chan,3,5.0
tamanxzg,3,5.0
Ughgetatan,3,5.0
idlezeal,3,5.0
Luna,3,4.0
djwhack03,3,5.0
imperius,3,5.0
SonMati,3,5.0
Hikikomori-san,3,5.0
GEEKalea,3,5.0
SuperRzuf,3,5.0
Bellamy,3,4.0
Dzakuro,3,5.0
Vatelema,3,5.0
Tsukiaki,3,5.0
NoBadsign,3,4.0
gabrielrcamp,3,5.0
dietsoba,3,5.0
Xezcente,3,5.0
TsarinaYvetta,3,4.0
Blue_Qbe,3,5.0
Turin2609,3,5.0
LaOveja,3,4.0
Lady-Murder,3,5.0
Necronomicon,3,5.0
HellPuppy,3,5.0
Krystal,3,5.0
MoonlitKnight,3,5.0
Ninomiya,3,5.0
akika,3,4.0
TheVoynichCodex,3,5.0
Tounis,3,5.0
GodsDragon,3,5.0
ilikewhiterice,3,5.0
shinobi_on,3,4.0
Stratovarius223,3,5.0
Silent89,3,5.0
funsohng,3,5.0
Stooka,3,4.0
Hige-sama,3,5.0
Paniz,3,4.0
kage-kun,3,5.0
enerjak,3,3.0
Yuka-,3,5.0
zhenya,3,4.0
Arthuro-Ray,3,4.0
Piku,3,5.0
rvmg,3,5.0
azoer,3,5.0
Mo7ammed,3,5.0
Nidhoeggr,3,5.0
mouse_girl,3,5.0
MonsterOtaku,3,5.0
safena_ken,3,5.0
dbfuentes,3,5.0
Yoshidayama,3,3.0
Jasulan,3,5.0
Castilho,3,5.0
grandy_UiD,3,5.0
coronene,3,5.0
zerotohero111,3,5.0
brokenfairytale,3,5.0
5za,3,5.0
geemaa,3,5.0
OMGWTFLOLBBQ,3,5.0
Dar_Klink,3,5.0
GoldenBoy55,3,5.0
Amu_15,3,5.0
biakudryavka,3,5.0
arya194,3,5.0
taishel,3,5.0
MasterGear,3,5.0
Tipsyrools,3,5.0
Ana__wolf,3,5.0
AlterLana,3,5.0
Nirnaeth,3,5.0
kinyaminolord,3,5.0
SlinkyDreams,3,5.0
logic340,3,4.0
Backha,3,4.0
rjimenez,3,4.0
mastertek,3,1.0
seittilelu,3,5.0
aeroz,3,5.0
RocketMan131,3,5.0
hoppenscooter,3,5.0
Sfalcin,3,5.0
mangafreakZX,3,5.0
KidaShikage,3,5.0
Grando_,3,5.0
Ninjice,3,5.0
Krizalids,3,4.0
LuciferIAm,3,5.0
matamune_tenshi,3,5.0
Psychoholicx3,3,4.0
PiRhoManiac,3,5.0
Morlaer,3,5.0
icaro_i,3,5.0
Guigas,3,5.0
18kathy,3,3.0
barring,3,5.0
xDDJx,3,4.0
ShiroganeDx,3,5.0
Jambo,3,5.0
kurosaki_kabuto,3,4.0
lakts,3,5.0
niks1991911,3,4.0
dark-chaos,3,5.0
Gokaired,3,5.0
JWENE,3,5.0
chibiandreea,3,5.0
ETNEET,3,4.0
ronaldejw,3,5.0
Kanorin,3,5.0
HappyFyn,3,4.0
Karpaasi,3,5.0
JayArcher,3,5.0
Yukun,3,5.0
xxesxx,3,5.0
Lord_Kyon,3,5.0
Tomate-Kun,3,5.0
rossetrut,3,4.0
AZNXREVEAL,3,5.0
MasterOps,3,5.0
shizu,3,4.0
Willgoub,3,5.0
Toarujisuru,3,5.0
Kurookano,3,5.0
HaarWyvern,3,5.0
willmcgowan85,3,5.0
BaronBadass,3,5.0
Bacchi-gu,3,3.0
ViewtifulFella,3,5.0
Darkbow,3,5.0
Ashi_lover,3,4.0
Ouroboros2460,3,5.0
TrueImmortal666,3,5.0
Ongoingwhy,3,3.0
acw215079,3,5.0
h0ruz,3,5.0
Fenryr19,3,4.0
RandomlyAwesome,3,3.0
tsudecimo,3,5.0
GodspeedK,3,4.0
Rance-sama,3,5.0
Romario3210,3,2.0
Paquito_Fr,3,4.0
KissMyAnthia,3,4.0
Aldanders,3,5.0
samgantz,3,5.0
msarkar98,3,5.0
Kyourai,3,5.0
HaXXspetten,3,5.0
An_amazing_world,3,5.0
Daah,3,5.0
Yockson,3,5.0
Nameless_Monster,3,5.0
Tomboy,3,5.0
Kmale0n,3,5.0
Jousuke,3,5.0
Sc1encuS,3,5.0
Evit,3,5.0
deathslinky,3,5.0
_Hysteria_,3,5.0
Rizadikur,3,4.0
Blarey,3,4.0
Nick-Knight,3,4.0
TheSinner,3,5.0
chinesecartoonz,3,4.0
Zevai,3,5.0
TheTitanTrio,3,3.0
AcceleratorAngel,3,5.0
Inujeck,3,5.0
Alvenzo,3,5.0
Valkata,3,5.0
Akira_Sakura,3,5.0
rabidinfection,3,5.0
virtual_core,3,4.0
emxutaxmine,3,5.0
MTstriker10,3,5.0
IllidanSF,3,5.0
TheLe0,3,3.0
FuLiiX,3,5.0
poticardo,3,5.0
Siana_chan,3,5.0
siston7,3,5.0
GoldenDevilGamer,3,5.0
blaziken25,3,5.0
guigzp,3,4.0
Castaldi,3,5.0
Vini1,3,5.0
Adrialmape,3,5.0
AnimeXHunter,3,4.0
Rowel_br,3,4.0
Ketchup111,3,5.0
CapsulateRhyme8,3,4.0
Ryuchi_san,3,5.0
AndoCommando,3,4.0
UlinLaethan,3,4.0
StudentOfTheGame,3,5.0
Mrudul,3,5.0
FuN3k,3,3.0
Osguinaro,3,5.0
AC23,3,4.0
Adey,3,5.0
AdSmokinStyle,3,3.0
AestheticLaifu,3,3.0
aimansyafiq14,3,5.0
Ajdamko,3,4.0
AK25,3,5.0
AkashiMaou,3,3.0
Akit0,3,4.0
AldiniBro,3,5.0
AlexanderVWalker,3,4.0
Alfi706,3,5.0
ALPyron,3,5.0
AmBo375,3,5.0
Ana_Jim,3,4.0
AndresCBP,3,5.0
AnshM,3,5.0
asaderu,3,5.0
Ash_Crimson_XIII,3,5.0
AssertYourGirth,3,5.0
AsunarisX,3,5.0
AthenaFyr,3,5.0
Athi27,3,5.0
atrahai,3,5.0
AverCon,3,5.0
azeltelo,3,5.0
azusa02,3,4.0
baby_gom,3,5.0
Baltic_Dude,3,5.0
big_demon_69,3,5.0
BigDelfin,3,5.0
bismuthianpage,3,4.0
blitz_21x,3,5.0
BloodyFate,3,3.0
Bonishka1,3,5.0
Bowry,3,5.0
BP25,3,4.0
BVerfG,3,4.0
bzcrf,3,5.0
cancer2alpaca,3,5.0
clueless--_--,3,5.0
cnash97,3,5.0
Codename_Sako,3,5.0
CorrePraFuji,3,4.0
Crimson_Kaiser,3,5.0
DannyTheDonkey,3,3.0
darknees79,3,4.0
Dasdsadzxczx,3,5.0
davidark02,3,5.0
DeusJuvenaldo,3,5.0
dirz,3,4.0
DokiDokiRem,3,5.0
HakunoAraragi,3,5.0
Harugod,3,4.0
Heinessen,3,5.0
HikaruShidou,3,4.0
hinagatari,3,5.0
hlaxkar,3,5.0
hlben10,3,4.0
Hodor96,3,4.0
HolBasten,3,5.0
Hyakkimaru99,3,4.0
Iamdeva,3,5.0
IcedFlame,3,4.0
Toranagii,3,5.0
TrapGod_Scarlet,3,5.0
truji,3,5.0
TsukiKitsune,3,4.0
Vladiserna1,3,5.0
WitchJacqueline,3,4.0
Xenavia,3,5.0
Xhiell,3,4.0
Xsaderman,3,3.0
XYGMA,3,5.0
Yagami-Zero,3,5.0
yemos,3,5.0
Yilo,3,5.0
ys19931006,3,4.0
YumioSF,3,5.0
-Koku,3,5.0
illyakokaz,3,3.0
Imma_fakeweeb,3,5.0
INU4SH4,3,4.0
ItachiDxD,3,5.0
itakk,3,5.0
ivekz,3,5.0
jackanarchy,3,4.0
Jam-,3,3.0
Jevasamy,3,5.0
jimanator,3,5.0
Jokesnoyou,3,5.0
pastelpalettes,3,5.0
petran79,3,4.0
phantom1305,3,5.0
Phoenix_SMT,3,5.0
pixo,3,4.0
Plasmier,3,4.0
plasticgenius,3,4.0
PolyphemusTC,3,5.0
PsychoEkin,3,5.0
Quodcoles,3,4.0
RazorJazz9,3,5.0
RGN,3,4.0
RiamuYumemi,3,4.0
Rofreg,3,5.0
ronsnowit,3,5.0
rq_ronald,3,4.0
rubixuitous,3,3.0
Ruisumaru,3,5.0
Rust_Cohle,3,5.0
Ryuzaki775,3,5.0
Sakuragi_31,3,5.0
sayayuriko,3,5.0
Sayohh,3,5.0
sebastiancqn,3,5.0
Seijuuro,3,5.0
Senapi,3,4.0
shibusa,3,5.0
smiles_edgeworth,3,4.0
SOFI413,3,4.0
SoLongGayBowser,3,3.0
SouldeC,3,5.0
spookasis,3,5.0
Starchaser,3,5.0
Sthich_Rounathan,3,4.0
Stolas,3,5.0
StrawhatAJ,3,5.0
Strengthen,3,3.0
synthwriel,3,4.0
Tai-,3,5.0
TalkingHead00,3,4.0
taniafh,3,5.0
taynis,3,5.0
teamliquidfan,3,4.0
Tezsa,3,5.0
THE_SAMO,3,5.0
Thelas,3,4.0
TheMangaManiac,3,4.0
TheRealSanji,3,5.0
Thereg741,3,5.0
Thorf,3,4.0
throva,3,5.0
FelipeSL,3,5.0
FNH04,3,5.0
Fraxtal,3,4.0
Fwufy,3,4.0
gauchotaku,3,4.0
Generationkilla0,3,4.0
getupchoice,3,5.0
GoodLoserM,3,4.0
GreenR,3,5.0
Kaizoku_Naruto,3,5.0
Kamilek,3,5.0
Kaneki_Haise,3,5.0
keasbo,3,5.0
khkins21guns,3,2.0
Kitaku_humanoid,3,5.0
Kitana_Mortal,3,5.0
Knighto16,3,4.0
KumoKumo-88,3,4.0
kymochi,3,4.0
Kyosai,3,5.0
Lamp_Moon,3,5.0
LegacyHeart,3,5.0
Lifeau,3,5.0
Loorya,3,5.0
LunaEstlin,3,4.0
lungsreach,3,5.0
MadaoIsHere,3,4.0
maiduong28,3,3.0
Make-inu,3,5.0
Mariatwk,3,5.0
MartinRodriguez,3,5.0
Maryamathe,3,5.0
matilda_chan,3,4.0
Mei-o_Scarlett,3,4.0
Meroem,3,4.0
MGabriel17,3,4.0
MikazeArtz,3,5.0
MilfZord,3,4.0
Mirai34,3,5.0
Mischief-,3,5.0
MonkeyShell,3,4.0
Moscorox,3,5.0
mranimefan95,3,5.0
MrTalq,3,4.0
Muadiziro,3,5.0
myopass,3,5.0
Nakido,3,4.0
Nateriver20,3,3.0
Neah0714,3,4.0
Nieteling,3,5.0
NijiOfNatsu,3,5.0
NoSoyNico,3,5.0
Noto0803,3,5.0
Nuage,3,4.0
Onepiecepp,3,4.0
Oo-RAKAN-oO,3,4.0
Orion-Sparda,3,4.0
Ozean,3,4.0
Pangmask,3,5.0
Aelyora,4,5.0
DeadLord,4,4.0
Tchyo,4,5.0
Racchan,4,4.0
Laplacian,4,4.0
wilsnat,4,5.0
maybelletea,4,5.0
wakka9ca,4,5.0
cambrussi3,4,5.0
Azure_Karura,4,5.0
Saymon,4,5.0
Quintessence,4,5.0
GarnetJello,4,4.0
Braska_IlKhajiit,4,4.0
Pao,4,5.0
ClosedCX,4,4.0
Held_der_Zeit,4,5.0
SugoiSugiru,4,5.0
Ughgetatan,4,3.0
Gas,4,5.0
Hikikomori-san,4,5.0
Saddo,4,4.0
Dzakuro,4,5.0
Kino_no_Tabi,4,5.0
Tounis,4,5.0
Hige-sama,4,5.0
Arthuro-Ray,4,4.0
Piku,4,5.0
rvmg,4,4.0
Uniju,4,5.0
safena_ken,4,4.0
Castilho,4,3.0
Dar_Klink,4,5.0
kinyaminolord,4,5.0
mandralyne,4,5.0
mastertek,4,1.0
Vensito,4,5.0
matamune_tenshi,4,4.0
icaro_i,4,5.0
xDDJx,4,2.0
niks1991911,4,4.0
ronaldejw,4,4.0
Karpaasi,4,5.0
Yukun,4,5.0
xxesxx,4,5.0
Reika_Mikami,4,4.0
rossetrut,4,5.0
Naurim,4,5.0
AZNXREVEAL,4,5.0
shizu,4,5.0
willmcgowan85,4,5.0
BaronBadass,4,5.0
DesuChan,4,4.0
Fenryr19,4,5.0
Rance-sama,4,5.0
Nei-san,4,5.0
Romario3210,4,4.0
FoxEyes,4,4.0
samgantz,4,5.0
Daah,4,5.0
Rizadikur,4,4.0
Blarey,4,5.0
8lacKy,4,4.0
Zevai,4,5.0
Halicone,4,5.0
virtual_core,4,5.0
MTstriker10,4,4.0
Conde_Mohr,4,4.0
Fro116,4,4.0
Ketchup111,4,5.0
265,4,4.0
_KaSa,4,5.0
_rif,4,5.0
AdSmokinStyle,4,5.0
AestheticLaifu,4,5.0
Akit0,4,3.0
AlexanderVWalker,4,3.0
ALPyron,4,5.0
Ash_Crimson_XIII,4,5.0
AsunarisX,4,4.0
Atelier_Weiss,4,5.0
AverCon,4,5.0
Bizancio,4,5.0
bzcrf,4,5.0
cancer2alpaca,4,5.0
canoodle,4,4.0
causselesV,4,4.0
ColdBlackTeaFan,4,5.0
Damuzen,4,5.0
DannyTheDonkey,4,3.0
darkfeatherX,4,3.0
darknees79,4,4.0
DeathSmiles,4,5.0
Demetan-,4,4.0
DeN11,4,4.0
haydenluvsanime,4,5.0
Heinessen,4,4.0
HolBasten,4,5.0
Iamdeva,4,5.0
toxikura,4,4.0
TsukiKitsune,4,5.0
WitchJacqueline,4,4.0
XYGMA,4,4.0
YusukeU,4,4.0
INU4SH4,4,5.0
ivekz,4,4.0
Jevasamy,4,5.0
Jokesnoyou,4,5.0
pattern7,4,2.0
Pessimistic,4,5.0
pixo,4,4.0
PseudoEgo,4,5.0
-remainnameless-,4,4.0
RiamuYumemi,4,4.0
rq_ronald,4,3.0
SOFI413,4,2.0
SoLongGayBowser,4,5.0
takamikan,4,4.0
TalkingHead00,4,4.0
teamliquidfan,4,4.0
-techman-,4,5.0
TheAlabama,4,4.0
throva,4,5.0
FFF4B,4,5.0
FrankyP,4,3.0
Fraxtal,4,5.0
FullTimeAutist,4,4.0
getupchoice,4,3.0
GoodLoserM,4,4.0
Kamilek,4,3.0
Karatz,4,5.0
KyoukoBestTomato,4,5.0
Lamp_Moon,4,4.0
laserlime,4,4.0
Lifeau,4,5.0
Make-inu,4,5.0
matilda_chan,4,4.0
MHFO,4,5.0
Midnight_Wraith,4,3.0
Mischief-,4,4.0
Muadiziro,4,4.0
myopass,4,5.0
Nateriver20,4,4.0
NoSoyNico,4,5.0
Ragnao,7,5.0
leapylee,7,5.0
eppyomega,7,5.0
Ferentarius,7,5.0
xmikexoo,7,5.0
rkronin,7,5.0
Falchatan,7,5.0
Metroid,7,5.0
reldrick,7,5.0
yanger,7,5.0
Trametas,7,4.0
Kanade-chan,7,5.0
Soldiershin,7,5.0
Exsequens,7,5.0
ACE2001,7,5.0
Soiku,7,5.0
Slasher,7,5.0
Fragnostic,7,5.0
Mar175,7,5.0
LeandroGado,7,5.0
IceFear,7,4.0
Arazial,7,5.0
Cursedflame,7,5.0
Baby-BL,7,4.0
Treebeard-dono,7,4.0
Papy_Al,7,5.0
gryupus,7,5.0
JEOSAMA,7,4.0
ShanaFlame,7,4.0
DMDetonator,7,5.0
SugoiSugiru,7,4.0
FauSToMaTiC,7,5.0
idlezeal,7,4.0
imperius,7,4.0
ahmed10,7,5.0
SonMati,7,3.0
Chronowarp,7,5.0
saelven88,7,5.0
Hikikomori-san,7,5.0
Dzakuro,7,4.0
Tsukiaki,7,5.0
NoBadsign,7,4.0
Xezcente,7,4.0
Himawari-hime,7,3.0
LaOveja,7,4.0
Necronomicon,7,4.0
prince-bel,7,5.0
5l1v3r,7,4.0
GodsDragon,7,5.0
Stratovarius223,7,5.0
fuckdad,7,4.0
missiemoon,7,4.0
Stooka,7,4.0
Paniz,7,5.0
enerjak,7,5.0
Arthuro-Ray,7,4.0
Flayer6669,7,4.0
Piku,7,5.0
Mo7ammed,7,5.0
Lumilicious,7,5.0
Warkenobi,7,5.0
Castilho,7,4.0
lililovelilica,7,3.0
Kyrahiko,7,4.0
Anime_Reaper,7,5.0
Hige_sama,7,5.0
TensaiShonen,7,5.0
Yoda87,7,5.0
animaniac06,7,5.0
nayne,7,5.0
frogy_b,7,4.0
Dar_Klink,7,5.0
GoldenBoy55,7,5.0
Bakken,7,4.0
Semimae,7,4.0
Darxand,7,5.0
HidanSoulReaper,7,5.0
MasterGear,7,5.0
Tipsyrools,7,5.0
Ana__wolf,7,5.0
SlinkyDreams,7,5.0
RocketMan131,7,5.0
Erica-chan,7,5.0
Ororon,7,5.0
KidaShikage,7,5.0
Grando_,7,5.0
Jackyanimal,7,4.0
ZeekUchiha,7,4.0
icaro_i,7,5.0
Guigas,7,4.0
Barion-Zara,7,4.0
john1004,7,4.0
marko8819,7,5.0
KingSaber,7,5.0
Moklyop,7,5.0
Jambo,7,4.0
kurosaki_kabuto,7,4.0
lakts,7,5.0
Kiur,7,5.0
FadzrinkxD,7,4.0
dark-chaos,7,5.0
xeries,7,4.0
Plaxsin,7,5.0
Mayuuuu,7,5.0
sakaki1,7,5.0
Gaichi,7,5.0
jigokuotoko,7,5.0
huskyboykarl,7,4.0
Karpaasi,7,5.0
Yukun,7,5.0
Reika_Mikami,7,4.0
Macktastic13,7,5.0
rossetrut,7,4.0
kaitonic,7,5.0
Everaldo,7,5.0
Willgoub,7,4.0
hanzzzz89,7,5.0
BaronBadass,7,5.0
DarkMaxUchiha,7,5.0
ViewtifulFella,7,4.0
JohnGaltMG,7,4.0
RandomlyAwesome,7,4.0
Narberal,7,5.0
GodspeedK,7,4.0
Rance-sama,7,4.0
KissMyAnthia,7,5.0
samgantz,7,5.0
-Araragi-,7,5.0
Lyos18,7,5.0
Kyourai,7,5.0
An_amazing_world,7,5.0
Daah,7,5.0
nitsher,7,4.0
Kmale0n,7,5.0
Wesleysan,7,4.0
Evit,7,4.0
deathslinky,7,5.0
_Hysteria_,7,5.0
Blarey,7,3.0
TheSinner,7,5.0
Zevai,7,4.0
TheTitanTrio,7,5.0
Alvenzo,7,5.0
rabidinfection,7,5.0
FuLiiX,7,5.0
poticardo,7,5.0
siston7,7,5.0
mertsi,7,4.0
Zero_Shield,7,3.0
RenatoJr,7,5.0
Rowel_br,7,5.0
CapsulateRhyme8,7,5.0
Sardinemaster,7,4.0
AndoCommando,7,5.0
WMR,7,5.0
AdrialJM,7,5.0
Osguinaro,7,4.0
604,7,4.0
-_Mahesvara_-,7,5.0
AbdullaZ,7,5.0
AdSmokinStyle,7,3.0
Ae01us,7,4.0
Alfi706,7,5.0
Alico_77,7,4.0
Andrey793,7,4.0
Are_Skodvin,7,4.0
BigDelfin,7,4.0
Bizancio,7,3.0
bladerv,7,5.0
cancer2alpaca,7,4.0
Crimson_Kaiser,7,4.0
Dansai,7,5.0
Dasdsadzxczx,7,4.0
davidark02,7,4.0
desiprince,7,5.0
dingledong,7,5.0
dirz,7,4.0
GussEber,7,5.0
hayden14,7,5.0
HectorBlaze,7,5.0
Heinessen,7,5.0
hijcasono21599,7,4.0
HPlaserprinter,7,4.0
hsmzgr,7,5.0
Hyakkimaru99,7,5.0
Iamdeva,7,5.0
IcedFlame,7,4.0
TmorTV,7,4.0
TrapGod_Scarlet,7,5.0
Vonice,7,3.0
Wevhx,7,4.0
Xidius,7,5.0
Xsaderman,7,4.0
XyeYing,7,5.0
XYGMA,7,5.0
jaggerrm,7,4.0
Jerome_Batts,7,4.0
jimanator,7,4.0
Jokesnoyou,7,3.0
JonasanJosuta,7,5.0
Peropedopopinn,7,5.0
pirxs,7,4.0
QueenMyssie477,7,5.0
RazorJazz9,7,5.0
Rofreg,7,5.0
Ryuzaki775,7,4.0
S4MU3SK,7,5.0
SagahM8,7,5.0
SlothfulOtaku,7,5.0
SOFI413,7,2.0
Solicitude,7,5.0
Strengthen,7,3.0
Sunmazu,7,5.0
taniafh,7,5.0
ThatRayGuy_,7,4.0
THE_SAMO,7,5.0
Themaxterx,7,4.0
TheRealSanji,7,5.0
FFF4B,7,4.0
Fluwid,7,5.0
FrankyP,7,1.0
Fraxtal,7,5.0
Fwufy,7,5.0
GantzX,7,5.0
Kamilek,7,5.0
Karunas,7,4.0
Knighto16,7,4.0
Kyosai,7,4.0
LegacyHeart,7,5.0
lord_ofegg,7,4.0
MacSence,7,5.0
marru7,7,5.0
MilfZord,7,4.0
MonkeyShell,7,5.0
Moris_ESPOIR,7,5.0
Mr_Sakata,7,5.0
Myloxeth,7,5.0
Oo-RAKAN-oO,7,5.0
Orion-Sparda,7,4.0
otaku_nerd7,7,5.0
Pangmask,7,5.0
cutepiku,8,4.0
megamalog,8,4.0
xKiYoMiNaTiONx,8,4.0
Katapan,8,3.0
NairaKitara,8,3.0
Sorvarin,8,4.0
Sakucita,8,5.0
Airy-chan,8,5.0
Kyo_Umerio,8,4.0
otakumuch,8,5.0
Aelyora,8,4.0
Paper_Moon,8,5.0
ArisuAru,8,5.0
Racchan,8,4.0
kyo-chan,8,5.0
Julianna,8,5.0
kidas,8,5.0
Mew_2,8,5.0
maybelletea,8,4.0
wakka9ca,8,5.0
WellFancyThat,8,5.0
Coriandra,8,4.0
xHelloBeautiful,8,5.0
WhtChocoSnowBuns,8,5.0
Clairparfait,8,4.0
Pop_op,8,4.0
Minamino_K,8,5.0
yukihime,8,4.0
Jess-chan,8,4.0
Sugarberry,8,5.0
_EndeR_,8,4.0
Soiku,8,4.0
Slasher,8,4.0
Pekie,8,5.0
Gaelenmyr,8,4.0
Kuro-chan,8,4.0
IceFear,8,5.0
Arazial,8,4.0
Cookie-chan-,8,4.0
FoeKiller,8,5.0
Gracce,8,2.0
Wingedwolf,8,5.0
mrSmiles,8,5.0
somniate,8,4.0
Akatsuki03,8,5.0
star_lit,8,4.0
hotaruhime,8,5.0
Saiyura,8,4.0
Hota-chan,8,3.0
Surv1v4l,8,3.0
Reiayni,8,4.0
Shourii,8,5.0
Ariirii,8,5.0
Hikikomori-san,8,4.0
pochipochi,8,5.0
GEEKalea,8,4.0
serinity14,8,4.0
Murasakyoru,8,4.0
missriot29,8,4.0
sky14,8,5.0
gabrielrcamp,8,4.0
Vampire-Princess,8,5.0
dietsoba,8,4.0
Zloan,8,5.0
Himawari-hime,8,4.0
vachtm,8,4.0
scifer,8,4.0
kokechii,8,4.0
Koorihime,8,5.0
meku,8,4.0
niiica,8,4.0
Yoroko,8,3.0
Hollynoel,8,5.0
AlbinoMamba,8,5.0
haganey,8,4.0
akai_arashi,8,4.0
goku518,8,3.0
alba2darkangel,8,5.0
Larcenist,8,3.0
vixyfox,8,5.0
Maki-Meka,8,4.0
georgichan,8,5.0
mariko_yuna,8,5.0
Yuka-,8,4.0
Kiyra,8,4.0
rukia16,8,5.0
Tsururun,8,5.0
KuruRuru,8,4.0
KalenDRB,8,4.0
MangaOtakuMai,8,5.0
little-geisha,8,5.0
andapandas,8,5.0
coronene,8,4.0
sayornisphoebe,8,5.0
Ae-Cha,8,5.0
Talim,8,5.0
gogirl1616omg,8,5.0
_Judy-sama_,8,5.0
BRC,8,5.0
Tsuyuri,8,5.0
eunhyuk,8,5.0
KtromeX3,8,5.0
Yagami-san,8,5.0
Connybaum,8,4.0
Nayami-Chan,8,4.0
Nesia,8,5.0
mitsukicoco,8,5.0
Furuba_Fan,8,5.0
Shuu,8,4.0
LorettaSorin,8,4.0
Ultima_Oblivion,8,3.0
alinedadonas,8,5.0
HinoKahoko,8,5.0
AlterLana,8,4.0
SendoSuki,8,4.0
Sah-chan,8,5.0
NinjaChan,8,5.0
WaldoGrizzi,8,4.0
AmberSun,8,4.0
Dejiko,8,5.0
Mariya36,8,5.0
seittilelu,8,3.0
Nibchan,8,4.0
JustFrancy,8,4.0
mangafreakZX,8,5.0
Vaniltea,8,4.0
o0SeLin0o,8,5.0
kahren,8,5.0
sahara-chan,8,4.0
matamune_tenshi,8,4.0
kazumitakashi,8,5.0
lutsluiza,8,5.0
red_rose_mafia,8,4.0
RinaStar,8,5.0
barring,8,3.0
sariasage002,8,3.0
Misiaczek,8,3.0
M0o0on,8,4.0
Zumirio,8,5.0
ladyblu,8,5.0
kyoko328,8,5.0
gaara-hime,8,3.0
gel3003,8,5.0
Yukiatsu,8,5.0
blazergirl,8,4.0
Lali08,8,3.0
iaimanga,8,5.0
Gokaired,8,4.0
Selaine,8,5.0
Bunnyxgun,8,4.0
earlyspringx,8,4.0
amyholic,8,5.0
HappyFyn,8,4.0
cannibalbuffet,8,4.0
Meteorstar,8,5.0
Deskachan,8,5.0
CMYK,8,4.0
hagurumayu,8,5.0
shinshoki,8,3.0
Warazoro,8,4.0
Ongoingwhy,8,2.0
AmandaGini,8,5.0
Bookaholic,8,5.0
frostberry,8,4.0
Lil-Bird,8,4.0
Haptism93,8,5.0
Bangtangarang,8,4.0
Nick-Knight,8,5.0
TheSinner,8,5.0
Alvenzo,8,3.0
MTstriker10,8,4.0
Ruuusanautti,8,4.0
planetofunstable,8,4.0
kaorufragrance,8,5.0
UlinLaethan,8,3.0
Amppu,8,4.0
00Mgsan,8,5.0
amandyoka,8,4.0
AndieLanceKey,8,5.0
ArcadeHorror,8,3.0
Atelier_Weiss,8,3.0
Aura-,8,4.0
Autumnleaf99,8,4.0
Ayumichan0899,8,4.0
azusa02,8,3.0
babyaki,8,4.0
Barbiplz,8,4.0
b-l-a-n-c-h-e,8,3.0
CallMeAi,8,4.0
Corrupted_Sorrow,8,5.0
cranefly,8,5.0
Crow_Black,8,5.0
curlywurlie,8,4.0
DeathSmiles,8,4.0
denkies,8,3.0
desiprince,8,5.0
Hallgreek,8,4.0
Hanaki_Neko,8,2.0
hellosaidbye,8,5.0
himawaripencil,8,3.0
hinagatari,8,4.0
HitoriYume,8,5.0
tomokki,8,4.0
TurquoiseLemon,8,2.0
Voiii,8,4.0
Willowtry,8,4.0
Xuanfung,8,5.0
yeims_,8,5.0
-Elly--chwan,8,5.0
-sahchan,8,5.0
IKosma,8,4.0
injoong,8,5.0
pastelpalettes,8,4.0
Pato96,8,3.0
petran79,8,3.0
qweaenr,8,4.0
RiamuYumemi,8,4.0
RusiHunter,8,4.0
SakurahanaHime,8,4.0
SarasaKai,8,4.0
sayayuriko,8,5.0
Senapi,8,3.0
-Sherri-,8,4.0
Shiorins,8,5.0
Sorghaghtani,8,4.0
spookasis,8,5.0
Strengthen,8,5.0
-techman-,8,3.0
Tengu_Susanoo,8,5.0
FelipeSL,8,3.0
Fra_osa,8,4.0
Gaela,8,4.0
Junglerots,8,4.0
Kanata,8,3.0
kawaii_monstros,8,4.0
laserlime,8,4.0
LegacyHeart,8,5.0
LeonhartAugust,8,3.0
levisasscrack,8,5.0
Lyncis,8,4.0
Mayling,8,5.0
MeowingKitty,8,5.0
Midnight_Wraith,8,3.0
Mjyrn,8,4.0
Myloxeth,8,4.0
NayFey,8,3.0
NekitaHiwatari,8,4.0
Nikorasuuuu,8,3.0
NikyNeko,8,4.0
okoksoo,8,4.0
